,4_s1,8_s1,16_s1,32_s1,4_s2,8_s2,16_s2,32_s2,4_s3,8_s3,16_s3,32_s3
124,0.0073754583779526385,0.0011558711779990087,0.0020172027442114135,0.0006742675797891264,0.003009454218523675,0.027163739316165447,0.003172973373071536,0.0010733750379203183,0.05301377838967662,0.0015986608571103332,0.000924277015177435,0.0006154160425802203
125,0.00863632735012001,0.0008232517085209685,0.0007449200738368458,0.0006173878577292749,0.004318292154685447,0.01272259178375335,0.006551221500175368,0.0005042167046523996,0.07386439881826702,0.00233637445643054,0.0007512363931470501,0.0006338102700139739
126,0.010882451983266756,0.0008196336934097895,0.0017172455600781465,0.00035147820017300546,0.0030576271605432816,0.008285767974724112,0.00523393350886181,0.00044939328845908965,0.09320838416093274,0.01032155666402296,0.0005050989918680372,0.0002788396557566318
127,0.006115286941885164,0.0008138899911979312,0.000991551626755513,0.00029494415234933654,0.0019835797689953132,0.00477926699616211,0.00269263083311288,0.00031256480111838564,0.14547800762872948,0.004214190081448147,0.005683947579726871,0.00028595918449450677
128,0.00608452503863526,0.0007048067667423503,0.0011664579651551321,0.0003369282663027805,0.001800860933910467,0.0037719920326612496,0.0011842300744702744,0.0002458077107899283,0.19357861500037343,0.001903395591254689,0.027549620393026424,0.00019499151370071463
129,0.006598390148658501,0.0006590847302791907,0.0007890713712090234,0.0002312839408803388,0.001406329800374806,0.0052462861456565165,0.0005616488794514321,0.00024886182080464145,0.3179842610108225,0.0013624546929924307,0.013249749072680348,0.00022892378642848743
130,0.005786822741164973,0.002666193526238203,0.0018536992475243384,0.0001774450306823526,0.002236563356985387,0.0025881613960097496,0.0005064316348197233,0.0008348218363703621,0.3028180348245721,0.0023215903447156676,0.00565960071368241,0.0001880831726961524
131,0.006825770361741122,0.004442244063523647,0.001333843711395993,0.003165496635406989,0.004102923331390086,0.0019033502382961543,0.0003899485638708268,0.0007958065428905876,0.1553870117978046,0.009326578667816264,0.0061810102411790895,0.0003623397918234236
132,0.0049717316011849205,0.0024854122219901335,0.002770081107308598,0.06082346195992278,0.013039036212783111,0.0012700252087884827,0.0008263827499161524,0.0008164571451121255,0.06729950520553087,0.023577125145637087,0.005177786806598306,0.00032685136868263056
133,0.002956431175238992,0.0008678908312791272,0.003620316862667862,0.0781237656544698,0.05768011424592451,0.000845428778312022,0.0008917583641289783,0.0006064177593400114,0.038561561291939335,0.014608839477755521,0.001547083263224187,0.00036180031135077834
134,0.0028701158681590307,0.0008096352731196308,0.003144711199351341,0.22225586756279594,0.2898363772975771,0.000840919242412048,0.0007140517049456799,0.000499669520650059,0.0221034741813415,0.004946337853509344,0.0007878047242564591,0.000215514919163022
135,0.002325765200351414,0.0006232126830390802,0.0016851780635892954,0.12377190727152322,0.5750446805828496,0.001258242714500643,0.0008333112269419393,0.0003474287897054302,0.013190171803886952,0.0019830570151833328,0.0005338107048852468,0.00031508900275711263
136,0.0034658968093265827,0.0006625695249041248,0.0010606631128068425,0.049651033490111955,0.49594753353219284,0.0008482945298677997,0.00046255340337091565,0.00031228223968738397,0.008138598800685844,0.001224213135796354,0.00038269832638386443,0.0003471681472882138
137,0.00845611182433602,0.0008475086667060264,0.0010203153965688359,0.01818477685906385,0.18031758815050125,0.0034274971771274545,0.0004038160626997093,0.000497557567493794,0.008196972751695859,0.0009507494733521813,0.00029333448267272234,0.00021479184253717234
138,0.00433393821463381,0.0010194485765073057,0.0009642617829070476,0.009550921876277579,0.08802415803074837,0.018068096931337527,0.00023349440820502902,0.0011714248914933322,0.007885993017177833,0.0006500305255605398,0.001672613282081377,0.00018253517497980379
139,0.003617596261105255,0.0009530063850290485,0.00033812866757599344,0.004999558398451068,0.07024369859381725,0.030989331070725854,0.00023482717523093974,0.0012337602399240591,0.005351025807230096,0.0006143216313304086,0.0018954253326611298,0.00016369834798081828
140,0.005123750907123873,0.0009461799713072219,0.0004942998095525821,0.0024134280469489135,0.04175891472320808,0.033740512659086994,0.001824065111960456,0.0006486947286727005,0.004805667668973145,0.0011590896894248498,0.0015409989726705182,0.00020325690447383463
141,0.012947918565355633,0.0009016814016688027,0.0003293390128467428,0.001645476771763673,0.01701045793628222,0.013442365967325474,0.004524485621674869,0.00029096364022208085,0.009333816050600848,0.0015404189103528072,0.002551844110712409,0.00017431918393796017
142,0.011878853247157838,0.00044046562183403264,0.0004566267054638286,0.000792710861117628,0.009062313964884532,0.0048786572450281755,0.02595640142987433,0.00023490504865644892,0.02016887522155517,0.0007800890215500994,0.001922472695648474,0.00022082979672919273
143,0.006890463887860901,0.0004596887523994634,0.0007833795492555701,0.00040861454449201887,0.006883719936013222,0.003372438803413197,0.07606718841155893,0.0002536493898093651,0.044713688230043964,0.0005181524366458976,0.008540961804101244,0.00011502111776376536
144,0.004038833767959946,0.00043489799090342497,0.0013866786489655312,0.0003808546347212733,0.005866901679454665,0.0038087158892793874,0.17684215620944374,0.0001726636975562494,0.018031985523473276,0.0007420648333592046,0.01126696382600226,0.0003087299128789087
145,0.0027735763302955186,0.000503966086972995,0.008488567027502301,0.0005876206131161828,0.006229566569489084,0.002891286055704481,0.24327430599614194,0.0001462604454182407,0.010148882596312385,0.0006267266887191095,0.007243984302285274,8.686350127773996e-05
146,0.002863435914102746,0.0007020882468695115,0.005819399577663525,0.00035663566163030307,0.005088921501546314,0.0019027996887943071,0.17345919107135974,0.0004505197265595933,0.006078595834735192,0.0005181417777509379,0.002738701243958387,0.00010694063530536368
147,0.002665229270381755,0.0006769989957224185,0.002176830561917373,0.00044626255648357694,0.005236791875703554,0.0013952871116711513,0.04610375658069786,0.00025593651624053324,0.003845502585662823,0.0003889373558769493,0.0007863245279479184,9.73812127899452e-05
148,0.0021555816423834153,0.0007252068025991321,0.000973707480098758,0.00044014305680512304,0.00500233651530978,0.0007856973832914312,0.04248681978175515,0.00030837128686375524,0.003927643680454869,0.00043962894185250133,0.0004230598156266895,0.00012104138161368227
149,0.002183698883623277,0.0013754129912214059,0.000847750328064553,0.0002504039106210449,0.0033769778858282066,0.0006070621878423385,0.12653598346208272,0.00015339068264247065,0.004908452276140451,0.0005748104227486214,0.0003176702210973752,0.00012884755242818132
150,0.0023299597056680604,0.0051157696871086955,0.00045254876788117384,0.0002470159735438708,0.004002960974742707,0.0015077578810680854,0.039576042835649694,0.0003106242745017976,0.005566035323825322,0.00043667424439550623,0.0003316331870002231,8.555288762803876e-05
151,0.0031602856409000723,0.0041817821513273215,0.00029685852802542384,0.0002911691339441428,0.00698257992534261,0.0017844069439697226,0.013160748468515905,0.0001432500129770855,0.004520368088330878,0.0010380447983104539,0.000237387348438221,8.050890640956105e-05
152,0.014495512507365723,0.0014272538369129364,0.0003354284785210008,0.0003804691583163252,0.007733206387217108,0.0022020998769317216,0.004506049371373497,0.0001451281668299711,0.004138633755868987,0.0013282409582691464,0.00030680387977841556,0.0002834724705041337
153,0.03840612144650597,0.0009868042466941436,0.0002258372030490519,0.00023147504505591075,0.005375216298393513,0.0009368986479545894,0.002285355435512764,0.00030464498520718495,0.0030180601170286536,0.0027291115762445293,0.00018951874287602934,0.00011019977184907092
154,0.12246491191418547,0.0008703341575854115,0.0001970747329515258,0.00016839852277802207,0.00582825359398205,0.0006183962886050148,0.0032170978987491445,0.00015652119365863894,0.0027362594172652614,0.001455295040566278,0.0001916003533743175,0.00010398309754428307
155,0.14545773067756704,0.0005857379552540614,0.0003265994926455039,0.0002477704597128506,0.009699743363614144,0.008393180466220273,0.0022988946875557303,0.00019387933111590284,0.0037121760450597656,0.0006431779137959605,0.00029354507071394965,8.88143857944095e-05
156,0.08794745528384258,0.00041740229598393564,0.0004247271633510919,0.00014843147628677174,0.006732990597619822,0.04889968660120901,0.0012263398461264412,0.00011343000407673811,0.0024181232897956904,0.0006265356940658469,0.00013174685093537462,7.690085945604981e-05
157,0.0782550947838708,0.00036504546005744487,0.00028377288368861437,0.00024469785000148575,0.005887434388952036,0.06425972047605012,0.0007793628189430915,0.00012894469354681574,0.00223712530599809,0.00046526949920103346,0.0002132046605478727,7.563161996490395e-05
158,0.08713482692837715,0.00032559698478220716,0.0003182157942271595,0.0002989018049495491,0.0039880155267095875,0.0777562826773838,0.000771710129859122,0.00010046529381437914,0.0026318392238432638,0.0004865810639641591,0.00018836342764859038,0.00026381653936512423
159,0.05141181292894639,0.0007353888780160464,0.00016546377216735366,0.00031923099978532836,0.002863949471104302,0.11448254514681666,0.0008080861344320798,0.00015780162031756175,0.0028638623066638644,0.00038889823420169324,0.00021877709897173765,0.00012074891722142256
160,0.04176624035952907,0.001647116731251835,0.0006347356301327972,0.0001752176911778454,0.0024470401940083035,0.06947157296695207,0.0008107978409450306,0.00011658594016089889,0.001784352457003766,0.0006697564891318938,0.0001415129629190472,0.00021755095153103436
161,0.04426727630198002,0.01288709442872603,0.0005567221225263845,0.0001634159902766298,0.004246329600726695,0.029649841942285236,0.0029663183560938037,0.00011716030540379794,0.0023867851613383543,0.0008340893377623472,0.00015881256312193153,0.00025019833379988805
162,0.03194814474370919,0.09852573880925775,0.00023756308732309232,0.0001467722127256964,0.006706127847887967,0.012635646142849797,0.01977620395145526,0.00010848669894345988,0.0021858234693737408,0.0008203059827026568,0.0001962487685408345,0.0007656454480112236
163,0.02843759414788924,0.16052793613389918,0.0003074457777792735,0.00013925905085144272,0.005060530169621894,0.007901336538213255,0.011369280547736898,0.00010146364691440555,0.001830435364115003,0.0007176787912612781,0.0005069718961175041,0.001774410160387082
164,0.029174873850455408,0.18708354979753494,0.00025597142054098904,0.00020653273838290356,0.003815834263437673,0.005885054853646771,0.006501557182912764,8.965856709676843e-05,0.0016163214796075696,0.0003729838346388485,0.00042505739034631436,0.06448772639851086
165,0.08320644684135914,0.0877284678189378,0.00020200685800151214,0.0001837023287646987,0.00476505270987553,0.00434943842456529,0.012255028306849693,6.7926546570992e-05,0.0025714282405954834,0.00045196270174959575,0.0002546599567530824,0.6724179324350859
166,0.09623885919388972,0.07186771890050486,0.00025241153152340924,0.00024618839770004054,0.0065385990923172545,0.0025950637860468737,0.07625845498650481,8.527562424301562e-05,0.007598854552366231,0.00030088319832238515,0.00028539295032571415,0.36397958664517654
167,0.06281396393713198,0.06272666342556477,0.00029205723733053004,0.0002556493736368506,0.009945768495335391,0.0015488186342592694,0.08375902600145262,6.969296047923548e-05,0.10903967936572276,0.00033644685754552484,0.00046224546876098767,0.14434457021324257
168,0.02308030279451295,0.04351609153673053,0.00019706288424602367,0.00026214646411397934,0.00719170566452177,0.0019281477342653823,0.05075226763361379,8.307310073225955e-05,0.1257058948670563,0.0002855445046933662,0.00026127291953583295,0.05703186714335492
169,0.014935529962378112,0.05535021522327473,0.0001856327278227055,0.00011587030320170972,0.0028314757908351326,0.002129485550348794,0.013048598702114663,7.763593614646724e-05,0.07534595853403996,0.00042597285171627606,0.00015123624574411414,0.06448991077118799
170,0.009947499725967646,0.18228479357142197,0.0017435192015622498,0.00010633890039906347,0.0027336050560207745,0.0012146275717225905,0.008744187254801784,0.00014795006465742757,0.042393872710435015,0.0009316645752589562,0.00011836658392751001,0.03280992654005164
171,0.00888192486998282,0.09387316535177984,0.0020272021747108453,0.00018675991477242574,0.0021402101142724093,0.0008371700793137087,0.014392672480378104,0.00011511445987516229,0.05055234679266026,0.0007018883862704234,0.00013708152216981704,0.01579835578358095
172,0.006089340785126153,0.0475771324218888,0.0017745327755906864,0.0009990356692900317,0.0014699349841593129,0.0007009438497908903,0.007593498503985374,0.00010393208025274554,0.044578309710088526,0.00041455794646600753,0.00023263473026178727,0.02439681048455991
173,0.005798055937415675,0.015799085364529963,0.004108397480817267,0.0022663880012451522,0.005329691247377349,0.0004547937806867259,0.001947915699259427,0.0001768576880031584,0.02447623314679061,0.0005273999926621878,0.00012307749133661243,0.010579965616527357
174,0.0026129896838316007,0.005337620423616548,0.002759668041682361,0.0017578859344786523,0.016491983723091453,0.0011813235116852937,0.0015747740736084157,0.00017049258626923946,0.016358421086088606,0.0003121205617820746,0.00017750264190621428,0.0034072914552923882
175,0.0020184864008210993,0.005104299297703332,0.003052329859010091,0.0008373713897430877,0.02070190517329856,0.0007080222789418736,0.0007389530227029402,0.00026691534022622935,0.008581580398114104,0.0007013951391471844,9.978770398638996e-05,0.0017382846318038279
176,0.0017364870413745705,0.011816359511086423,0.029105365601074146,0.00037445990662825733,0.01896851325995828,0.0006024622539131853,0.0011483699605665415,0.0010180328390561044,0.00459571884896018,0.0005806789443962962,0.00010778644489044764,0.0009384312817067104
177,0.00142158506634204,0.00465750854805504,0.04541014446141688,0.00023541290169018075,0.007690389983748135,0.0005812894340028594,0.0008628852052712127,0.0020026284818365973,0.0040002287132665515,0.0003241502463903376,0.00018077903529812925,0.0006847963990079925
178,0.002589557543519492,0.002677768459666128,0.13582637886467733,0.0001629688060922107,0.004556465465085287,0.00039067836999157936,0.0013099201368229267,0.011345889999862075,0.0041579730735209425,0.00021192457413570466,0.00020091000777411913,0.0005462870107485765
179,0.0024691153758842695,0.0016189045027682656,0.09270702170110062,0.00027104709251465176,0.003370431711358067,0.000638785827169685,0.004443958758584861,0.16084954365597745,0.008248518956334968,0.00021918197920680731,8.877642157083181e-05,0.0005596823657948622
180,0.0024907914982912572,0.001001580722482973,0.06924840273629677,0.00030028532465190726,0.006005457577932822,0.0006094253384569464,0.011776964275141884,0.2983010619094497,0.005469551506011109,0.00022047706060172794,0.00011234765598170557,0.00036352598966148337
181,0.003976460754577266,0.0011857620311753923,0.03521349898686534,0.00021024816056811497,0.08608198040900261,0.0003581501384216704,0.006466026702822235,0.1437344927536814,0.0038331930010922647,0.00034721448364986206,0.00013784812606325815,0.0169645210262388
182,0.005757391360882474,0.0012036452765306948,0.05131089893218718,0.00017270834704456655,0.1403193305197515,0.00046890109201501077,0.002566506577606656,0.03947072034995807,0.004420406914218084,0.00030179100921438813,8.14137714960931e-05,0.12392487651423405
183,0.004449628544726262,0.0013992439397904825,0.033149220294466146,0.0001050494741464622,0.18189861311724312,0.00038280951067511186,0.0009105532609330686,0.04052347128622626,0.01645750282822471,0.00019103650112428064,0.00010143157822695732,0.09436909285815138
184,0.002880366077940715,0.0008788521089100916,0.0502202145657257,0.00013414172032131128,0.18635266509495282,0.0009096768649454278,0.0017292077850709717,0.05371662297923314,0.01755522902270681,0.00018144506267210665,8.4083922908911e-05,0.09018053423221174
185,0.0021631262191620314,0.000883929019389478,0.044989407810039427,9.874268059655533e-05,0.08076530655747965,0.0006950888874646472,0.001502055644155725,0.09426939114928246,0.03953266413392205,0.00019116332298022156,6.108174018567967e-05,0.16960244194457405
186,0.0015603027331005585,0.0005984133336153862,0.020980316624780625,9.821716900516644e-05,0.0522397360519359,0.0004955968209909962,0.0006189621719960613,0.1688069863931129,0.02001532779908494,0.00019176116965306727,0.0014932515520118422,0.21256432956770846
187,0.0012685115553291613,0.0006710130041220078,0.00783652537134721,8.142015748920752e-05,0.048605201863928846,0.00039399082628446385,0.00044901094071591566,0.12258301685123067,0.01458187817939018,0.00017283537339321092,0.03030714770169365,0.058408806737708416
188,0.0012297122677984206,0.0009273210950931044,0.005873749338972725,6.28169076854216e-05,0.04895816900228199,0.00038231814151482756,0.0003121883170311584,0.06433845674128909,0.007673800457268953,0.00041176730347184564,0.11707947834541924,0.016162932825911986
189,0.0012384082748260546,0.0007159343834868387,0.005252597078460416,8.974370374696599e-05,0.05671984278351853,0.0005821623337013941,0.0003465378785652942,0.051799597316666654,0.004107714312053041,0.00038803316419944167,0.31483668833971024,0.004330688977221909
190,0.0010645875039412395,0.0007120289573274357,0.011678402685854388,9.683375193210515e-05,0.07440506804146264,0.0003862591130248467,0.00024254166246943273,0.032185183838009834,0.003731673656913795,0.0003248635889337349,0.17824840467227132,0.00211222717036052
191,0.0013789701594137832,0.0005871337872170108,0.0074805058064061755,6.985912707597508e-05,0.03827324989987047,0.0005562150817192895,0.0002537624034295349,0.016530278910833755,0.004784831213519762,0.00018318724285468067,0.13672680917539096,0.0011236351381644215
192,0.0010883944066192367,0.0005048508342281964,0.0020320187062392698,0.00012398939074237684,0.04876850040531472,0.0004664444706194397,0.00024994146607289284,0.08030355856508802,0.0029912118273051945,0.0002023338177088207,0.060145570651481024,0.001041903114559031
193,0.002310967210704755,0.0004626175941666588,0.0008599647270258222,0.00011746614109142683,0.018945290265898956,0.000389531236387005,0.00020391491240221322,0.07636940084691894,0.0022604767122845117,0.0001853387404576336,0.051422168255636565,0.0007089000228963988
194,0.0023538328241556883,0.0005140417312137096,0.0008867487945520368,0.004687236642176255,0.01256986550594631,0.0002784106813793953,0.00027833721641831,0.022831330909148642,0.0029976421869114824,0.0001998416450269839,0.01720956106376099,0.0008988849111023898
195,0.0018580350075162162,0.0011256454477245968,0.0005853005959100923,0.10710449013736491,0.020882285763754657,0.0003794411800060372,0.00021684180281131136,0.004564200374787967,0.0026739775815880613,0.00012471574422976884,0.012807880258677821,0.0006408163232998433
196,0.0025733091169968247,0.001227947616778118,0.0008578539364909949,0.08137390037116252,0.05733312646809377,0.00039530622521660437,0.00018627595387730062,0.0031284522479645125,0.0021194057894478504,0.00014550191477419024,0.007432303452668221,0.0007691322672671001
197,0.009377182568545993,0.0005040580137191634,0.007322793772848519,0.0856252085711611,0.02461848510919433,0.0026493361572073283,0.00015466204441556903,0.007200956295587514,0.0018826890675547091,0.0009307276498140326,0.002219145697860145,0.0006690802922668425
198,0.01507706874001183,0.0006467592749303501,0.01351225530838986,0.19477435397474388,0.013071396118520122,0.02437710236316841,0.0001949921072656779,0.00788162576377784,0.0012813440285083886,0.0004092406483036221,0.002760886888656961,0.004984842913568412
199,0.006015851505492863,0.011649475587642212,0.004617000213137975,0.09415091294795275,0.027430661439307426,0.05135232781207091,0.00015800143209114475,0.003953853346358396,0.0017698026801410474,0.0014116336173365677,0.014727440613665078,0.01086129469944066
